Type	Part Number	Brand	Model	Rank	Score	Samples	URL	Name	Codename	Cores	Socket	Process	Clock	Multi	Cache L1/L2/L3	TDP	Released	Price	
CPU		AMD	Athlon XP 2600+	946	7.91	6	http://cpu.userbenchmark.com/SpeedTest/6864/AMD-Athlontm-XP-2600-	Athlon XP 2600+	Thorton	1 	AMD Socket A	130 nm	2133&nbsp;MHz	16.0x	128K / 256K / 0K	68W	Sep 2003		
CPU		Intel	Pentium M processor 1700MHz	947	7.87	3	http://cpu.userbenchmark.com/SpeedTest/7958/--------IntelR-PentiumR-M-processor-1700MHz												
CPU		AMD	E-300 APU	948	7.71	1550	http://cpu.userbenchmark.com/SpeedTest/2468/AMD-E-300-APU-with-Radeontm-HD-Graphics												
CPU		AMD	Athlon Neo MV-40	949	7.69	54	http://cpu.userbenchmark.com/SpeedTest/12003/AMD-Athlontm-Neo-Processor-MV-40											4980	
CPU		Intel	Celeron 2.80GHz	950	7.57	23	http://cpu.userbenchmark.com/SpeedTest/8814/IntelR-CeleronR-CPU-280GHz											2609	
CPU		Intel	Pentium M processor 1.86GHz	951	7.5	85	http://cpu.userbenchmark.com/SpeedTest/4587/--------IntelR-PentiumR-M-processor-186GHz												
CPU		Intel	Atom N2800	952	7.41	113	http://cpu.userbenchmark.com/SpeedTest/8985/IntelR-AtomTM-CPU-N2800-----186GHz	Atom N2800	Cedarview	2  / 4	Intel BGA 559	32 nm	1867&nbsp;MHz	15.0x	64K / 512K / 0K	7W	Dec 2011	2980	
CPU		Intel	Pentium 4 1.70GHz	953	7.34	5	http://cpu.userbenchmark.com/SpeedTest/6983/--------------IntelR-PentiumR-4-CPU-170GHz												
CPU		Intel	Atom Z2760	954	7.15	294	http://cpu.userbenchmark.com/SpeedTest/2088/IntelR-AtomTM-CPU-Z2760----180GHz	Atom Z2760	Cloverview	2 	Intel BGA 617	32 nm	1800&nbsp;MHz	18.0x	64K / 512K / 0K	3W	Sep 2012	3588	
CPU		Intel	Celeron M 430	955	7.09	61	http://cpu.userbenchmark.com/SpeedTest/4999/IntelR-CeleronR-M-CPU--------430----173GHz												
CPU		Intel	Atom D525	956	6.99	474	http://cpu.userbenchmark.com/SpeedTest/5666/IntelR-AtomTM-CPU-D525-----180GHz	Atom D525	Pineview	2  / 4	Intel BGA 437	45 nm	1834&nbsp;MHz	14.0x	64K / 512K / 0K	13W	Jun 2010	4380	
CPU		AMD	C-60 APU	957	6.97	637	http://cpu.userbenchmark.com/SpeedTest/3147/AMD-C-60-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Pentium M processor 1.73GHz	958	6.94	147	http://cpu.userbenchmark.com/SpeedTest/7488/--------IntelR-PentiumR-M-processor-173GHz												
CPU		AMD	A4-1200 APU	959	6.94	141	http://cpu.userbenchmark.com/SpeedTest/2520/AMD-A4-1200-APU-with-RadeonTM-HD-Graphics											3090	
CPU		AMD	Athlon XP 2200+	960	6.79	6	http://cpu.userbenchmark.com/SpeedTest/3828/AMD-Athlontm-XP-2200-	Athlon XP 2200+	Thorton	1 	AMD Socket A	130 nm	1800&nbsp;MHz	13.5x	128K / 256K / 0K	63W	Sep 2003		
CPU		AMD	A4-1250 APU	961	6.74	211	http://cpu.userbenchmark.com/SpeedTest/8678/AMD-A4-1250-APU-with-RadeonTM-HD-Graphics											3970	
CPU		AMD	E1-2100 APU	962	6.66	972	http://cpu.userbenchmark.com/SpeedTest/7613/AMD-E1-2100-APU-with-RadeonTM-HD-Graphics											408	
CPU		Intel	Pentium M processor 1.60GHz	963	6.58	82	http://cpu.userbenchmark.com/SpeedTest/4076/--------IntelR-PentiumR-M-processor-160GHz												
CPU		AMD	Z-60 APU	964	6.51	3	http://cpu.userbenchmark.com/SpeedTest/13444/AMD-Z-60-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Atom 330	965	6.49	311	http://cpu.userbenchmark.com/SpeedTest/1917/IntelR-AtomTM-CPU--330-----160GHz	Atom 330	Diamondville	2  / 4	Intel BGA 437	45 nm	1600&nbsp;MHz	12.0x	64K / 512K / 0K	8W	Jun 2008	990	
CPU		Intel	Atom N570	966	6.43	379	http://cpu.userbenchmark.com/SpeedTest/3881/IntelR-AtomTM-CPU-N570-----166GHz	Atom N570	Pineview	2  / 4	Intel BGA 559	45 nm	1667&nbsp;MHz	14.0x	64K / 512K / 0K	9W	Mar 2011	2180	
CPU		Intel	Celeron M processor 1.50GHz	967	6.26	26	http://cpu.userbenchmark.com/SpeedTest/5383/IntelR-CeleronR-M-processor---------150GHz												
CPU		Intel	Atom D510	968	6.25	118	http://cpu.userbenchmark.com/SpeedTest/5452/IntelR-AtomTM-CPU-D510-----166GHz	Atom D510	Pineview	2  / 4	Intel BGA 437	45 nm	1667&nbsp;MHz	12.0x	64K / 512K / 0K	13W	Dec 2009	3700	
CPU		Intel	Atom N2600	969	6.22	487	http://cpu.userbenchmark.com/SpeedTest/704/IntelR-AtomTM-CPU-N2600-----160GHz	Atom N2600	Cedarview	2  / 4	Intel BGA 559	32 nm	1600&nbsp;MHz	13.0x	64K / 512K / 0K	4W	Dec 2011	2480	
CPU		Intel	Celeron 723	970	6.16	13	http://cpu.userbenchmark.com/SpeedTest/10153/IntelR-CeleronR-CPU----------723----120GHz												
CPU		AMD	C-50	971	6.08	467	http://cpu.userbenchmark.com/SpeedTest/3082/AMD-C-50-Processor	C-50	Ontario	2 	AMD Socket FT1	40 nm	1000&nbsp;MHz	10.0x	64K / 512K / 0K	9W	Jan 2011	199	
CPU		Intel	Atom N550	972	5.67	253	http://cpu.userbenchmark.com/SpeedTest/182/IntelR-AtomTM-CPU-N550-----150GHz	Atom N550	Pineview	2  / 4	Intel BGA 559	45 nm	1500&nbsp;MHz	13.0x	64K / 512K / 0K	9W	Aug 2010	2488	
CPU		Intel	Atom N280	973	4.1	207	http://cpu.userbenchmark.com/SpeedTest/4556/---------IntelR-AtomTM-CPU-N280-----166GHz	Atom N2800	Cedarview	2  / 4	Intel BGA 559	32 nm	1867&nbsp;MHz	15.0x	64K / 512K / 0K	7W	Dec 2011	1995	
CPU		Intel	Atom D410	974	4.07	35	http://cpu.userbenchmark.com/SpeedTest/13305/---------IntelR-AtomTM-CPU-D410-----166GHz	Atom D410	Pineview	1  / 2	Intel BGA 437	45 nm	1667&nbsp;MHz	12.0x	64K / 512K / 0K	10W	Jan 2010	580	
CPU		Intel	Atom N450	975	4.04	714	http://cpu.userbenchmark.com/SpeedTest/3190/IntelR-AtomTM-CPU-N450-----166GHz	Atom N450	Pineview	1  / 2	Intel BGA 559	45 nm	1667&nbsp;MHz	14.0x	64K / 512K / 0K	6W	Dec 2009	1580	
CPU		Intel	Atom N455	976	4	662	http://cpu.userbenchmark.com/SpeedTest/2394/IntelR-AtomTM-CPU-N455-----166GHz	Atom N455	Pineview	1  / 2	Intel BGA 559	45 nm	1667&nbsp;MHz	14.0x	64K / 512K / 0K	7W	Jun 2010	3280	
CPU		Intel	Atom 230	977	4	104	http://cpu.userbenchmark.com/SpeedTest/5251/IntelR-AtomTM-CPU--230-----160GHz	Atom 230	Diamondville	1  / 2	Intel BGA 437	45 nm	1600&nbsp;MHz	12.0x	64K / 512K / 0K	4W	Jun 2008	960	
CPU		Intel	Atom N270	978	3.75	939	http://cpu.userbenchmark.com/SpeedTest/2697/IntelR-AtomTM-CPU-N270-----160GHz	Atom N270	Diamondville	1  / 2	Intel BGA 437	45 nm	1600&nbsp;MHz	12.0x	64K / 512K / 0K	3W	Jun 2008	1790	
CPU		Intel	Atom N435	979	3.57	12	http://cpu.userbenchmark.com/SpeedTest/13319/IntelR-AtomTM-CPU-N435-----133GHz												
CPU		Intel	Atom Z520	980	3.31	116	http://cpu.userbenchmark.com/SpeedTest/4161/---------IntelR-AtomTM-CPU-Z520-----133GHz	Atom Z520PT	Silverthorne	1  / 2	Intel BGA 437	45 nm	1334&nbsp;MHz	10.0x	64K / 512K / 0K	2W	Mar 2009	5950	
