CPU-Score	CPU-Cache L1	CPU-Socket	CPU-Cache L3	CPU-Cache L2	CPU-Samples	CPU-Process	CPU-Brand	CPU-Cores	CPU-Type	CPU-URL	CPU-Clock	CPU-Part Number	CPU-Codename	CPU-Multi	CPU-Price	CPU-TDP	CPU-Released	CPU-Name	GPU-L2 Cache	GPU-Shader Processing Units	GPU-Process	GPU-Samples	GPU-Website	GPU-Brand	GPU-Direct X	GPU-Release Price	GPU-TMUs	GPU-PSU	GPU-ROPs	GPU-Max Power	GPU-Texture Rate	GPU-Memory	GPU-GD RATING	GPU-BenchmarkURL	GPU-Core Speed	GPU-Name	GPU-Pixel Rate	GPU-Memory Bandwidth	GPU-Shader	GPU-Name2	GPU-Power Connector	GPU-Type	GPU-Architecture	GPU-Benchmark	GPU-Memory Speed	GPU-Open GL	GPU-Memory Bus	GPU-Memory Type	GAME-Rec-DX	GAME-Website	GAME-Theme	GAME-Min-DX	GAME-Rec-Ram	GAME-Min-CPU0	GAME-Release Date2	GAME-Min-CPU1	GAME-Release Date0	GAME-Release Date1	GAME-Min-GPU1	GAME-Min-GPU0	GAME-Name	GAME-Min-VRam	GAME-Rec-CPU1	GAME-Min-OS	GAME-Rec-CPU0	GAME-Rec-GPU1	GAME-Min-Ram	GAME-Rec-GPU0	GAME-Type	GAME-Rec-OS	GAME-Rec-VRam	GAME-Genre1	GAME-Genre0	Res-Height	Res-Width	FPS_Id	Game-Setting	FPS	Ram	
57.7	384	AMD Socket AM3+	8192	8192	8954	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983	4000	FD8370FRHKBOX	Vishera	20	1250	125	Sep 2014	FX-8370	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=3403&graphics=GeForce%20GTX%20960%20MSI%20Tiger%20OC%204GB%20Edition	MSI	12.1		64	400 Watt  29 Amps	32	120	79	4096	8	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1178	GeForce GTX 960 MSI Tiger OC 4GB Edition	40	112.2	5	MSI GTX 960 4GB Gaming	1x 8-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-17	Ultra	48	16	
72.8	64	Intel Socket 1151	6144	256	41906	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513	3200	BX80662I56500	Skylake	32	7369	65	Jul 2015	Core i5-6500	2048	2304	14	70036	http://www.game-debate.com/hardware/index.php?gid=3575&graphics=Radeon%20RX%20480%208GB	AMD	12	229	144	500 Watt  33 Amps	32	150	182	8192	0	http://gpu.userbenchmark.com/AMD-RX-480/Rating/3634	1120	Radeon RX 480 8GB	41	256	5	MSI RX 480 8GB	1x 6-pin 	GPU-Config	GCN 1.3 Ellesmere XT 	64.5	2000	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-18	Ultra	60	16	
79.6	64	Intel Socket 1151	8192	256	40443	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515	2800	BX80662I76700	Skylake	28	2430	35	Sep 2015	Core i7-6700	1024	2816	28	8955	http://www.game-debate.com/hardware/index.php?gid=3078&graphics=Radeon%20R9%20390X%20MSI%20Gaming%208GB%20Edition	MSI	12	419	176	750 Watt  50 Amps	64	300	194	8192	0	http://gpu.userbenchmark.com/AMD-R9-390X/Rating/3497	1100	Radeon R9 390X MSI Gaming 8GB Edition	70	390.4	5	MSI R9 390X 8GB Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	GCN 1.1 Grenada XT 	70.7	1525	4.4	512	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-22	Ultra	67	16	
91.7	64	Intel Socket 1151	8192	256	154149	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502	4000	BX80662I76700K	Skylake	40	2430	95	Aug 2015	Core i7-6700K	2048	1920	16	199237	http://www.game-debate.com/hardware/index.php?gid=3580&graphics=GeForce%20GTX%201070%20EVGA%20Founders%208GB%20Edition	Nvidia	12.1	449	120	500 Watt  33 Amps	64	150	202	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609	1506	GeForce GTX 1070 EVGA Founders 8GB Edition	108	256.3	5	PNY GTX 1070 8GB Founders Edition	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	98.4	2002	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-24	Ultra	110	16	
75.7	64	Intel BGA1364	8192	256	24576	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978	2200	BX80646I74770	Crystalwell	22	2650	47	Jul 2014	Core i7-4770	512	3072	28	2076	http://www.game-debate.com/hardware/index.php?gid=593&graphics=GeForce%20GTX%20690	Nvidia	12	999.99	128	650 Watt  38 Amps	32	300	261	4096	0	http://gpu.userbenchmark.com/SpeedTest/8241/NVIDIA-GeForce-GTX-690	915	GeForce GTX 690	65	384	5	GeForce GTX 690 (SLI Disabled)	2x 8-pin 	GPU-Config	Kepler GK104-355-A2 	46	1500	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-27	High	40	32	
91.7	64	Intel Socket 1151	8192	256	154149	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502	4000	BX80662I76700K	Skylake	40	2430	95	Aug 2015	Core i7-6700K	3072	2816	28	67467	http://www.game-debate.com/hardware/index.php?gid=3057&graphics=GeForce%20GTX%20980%20Ti%20MSI%20Gaming%206GB%20Edition	MSI	12.1	679	176	600 Watt  42 Amps	96	250	225	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439	1178	GeForce GTX 980 Ti MSI Gaming 6GB Edition	123	340.8	5	MSI GTX 980 Ti 6GB Gaming	2x 8-pin 	GPU-Config	Maxwell GM200-310-A1 	98.8	1775	4.5	384	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-30	Ultra	75	16	
91.7	64	Intel Socket 1151	8192	256	154149	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502	4000	BX80662I76700K	Skylake	40	2430	95	Aug 2015	Core i7-6700K	3072	2816	28	67467	http://www.game-debate.com/hardware/index.php?gid=3141&graphics=GeForce%20GTX%20980%20Ti%20Asus%20DirectCU%20III%20OC%20Strix%20Gaming%206GB%20Edition	EVGA	12.1		176	750 Watt  50 Amps	96	375	232	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439	1216	GeForce GTX 980 Ti Asus DirectCU III OC Strix Gaming 6GB Edition	126	345.6	5	EVGA GTX 980 Ti 6GB Classified Gaming ACX 2.0+	2x 8-pin 	GPU-Config	Maxwell GM200-310-A1 	98.8	1800	4.5	384	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-32	Ultra	120	16	
73.9	64	Intel Socket 1155	8192	256	32915	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317	3500	BX80637I73770K	Ivy Bridge	35	2898	77	Apr 2012	Core i7-3770K	2048	2048	28	67467	http://www.game-debate.com/hardware/index.php?gid=2463&graphics=GeForce%20GTX%20980%20MSI%20Gaming%204GB%20Edition	MSI	12.1	579.99	128	500 Watt  42 Amps	64	165	169	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439	1216	GeForce GTX 980 MSI Gaming 4GB Edition	84	224.4	5	MSI GTX 980 Ti 6GB Gaming	2x 8-pin 	GPU-Config	Maxwell GM204-400-A1 	98.8	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-34	Ultra	60	16	
54.6	64	Intel Socket 1150	3072	256	6344	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309	2900	BX80646I34150	Haswell	29	10780	35	May 2014	Core i3-4150	2048	384	28	6674	http://www.game-debate.com/hardware/index.php?gid=2278&graphics=GeForce%20GTX%20745%20(OEM)	Nvidia	12		32	300 Watt  22 Amps	16	55	33	4096	5	http://gpu.userbenchmark.com/Nvidia-GTX-745-OEM/Rating/2638	1033	GeForce GTX 745 (OEM)	17	28.8	5	GTX 745 (OEM)	None 	GPU-Config	Maxwell GM107-300-A2 	12.4	900	4.5	128	DDR3	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1050	1680	4446-37	Low	40	6	
62.4	64	Intel Socket 1151	4096	256	26651	14	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511	3700	BX80662I36100	Skylake	37	788	51	Sep 2015	Core i3-6100	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=2830&graphics=GeForce%20GTX%20960%20Zotac%202GB%20Edition	MSI	12.1		64	400 Watt  29 Amps	32	120	79	2048	8	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1177	GeForce GTX 960 Zotac 2GB Edition	40	112.2	5	MSI GTX 960 2GB Gaming	1x 6-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-38	High	42	8	
56.5	384	AMD Socket AM3+	8192	8192	78150	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8350/Rating/1489	4000	FD8350FRHKBOX	Vishera	20	1098	125	Oct 2012	FX-8350	1024	2560	28	23659	http://www.game-debate.com/hardware/index.php?gid=1859&graphics=Radeon%20R9%20290	AMD	12	399	160	750 Watt  42 Amps	64	275	152	4096	0	http://gpu.userbenchmark.com/AMD-R9-290/Rating/2171	947	Radeon R9 290	61	320	5	R9 290	1x 6-pin + 1x 8-pin 	GPU-Config	GCN 1.1 Hawaii PRO 	62	1250	4.4	512	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-39	Ultra	45	16	
75.6	64	Intel Socket 1155	6144	256	43688	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316	3400	BX80637I53570K	Ivy Bridge	34	1999	77	Apr 2012	Core i5-3570K	384	960	28	14762	http://www.game-debate.com/hardware/index.php?gid=1164&graphics=GeForce%20GTX%20660%20Twin%20Frozr%20OC%20Edition	Nvidia	12		80		24		88	2048	7	http://gpu.userbenchmark.com/Nvidia-GTX-660-Ti/Rating/2183	1033	GeForce GTX 660 Twin Frozr OC Edition	26	144.2	5	GTX 660 Ti	None 	GPU-Config	Kepler GK106-400-A1 	36.5	1502	4.5	192	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1050	1680	4446-40	Low	60	8	
47.1	64	Intel Socket 1155	3072	256	10798	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/272/IntelR-CoreTM-i3-3220-CPU---330GHz	3300		Ivy Bridge	33	1290	55	Sep 2012	Core i3-3220	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=2917&graphics=GeForce%20GTX%20960%20EVGA%20SuperSC%20ACX%202.0+%204GB%20Edition	EVGA	12.1		64	400 Watt  29 Amps	32	160	86	4096	8	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1279	GeForce GTX 960 EVGA SuperSC ACX 2.0+ 4GB Edition	43	112.2	5	EVGA GTX 960 2GB SuperSC ACX 2.0+	1x 8-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	900	1600	4446-41	High	50	8	
52.8	64	Intel Socket 1150	3072	256	8141	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816	3600	BX80646I34160	Haswell	36	820	54	Jul 2014	Core i3-4160	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2488&graphics=GeForce%20GTX%20970%20MSI%20Gaming%204GB%20Edition	MSI	12.1	349.99	104	500 Watt  30 Amps	56	148	123	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1140	GeForce GTX 970 MSI Gaming 4GB Edition	66	224.4		MSI GTX 970 4GB Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-44	Medium	30	8	
57.7	384	AMD Socket AM3+	8192	8192	8954	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983	4000	FD8370FRHKBOX	Vishera	20	1250	125	Sep 2014	FX-8370	1024	2560	28	33069	http://www.game-debate.com/hardware/index.php?gid=2264&graphics=Radeon%20R9%20390	AMD	12	329	160	600 Watt  42 Amps	64	275	160	8192	0	http://gpu.userbenchmark.com/AMD-R9-390/Rating/3481	1000	Radeon R9 390	64	384	5	R9 390	1x 6-pin + 1x 8-pin 	GPU-Config	GCN 1.1 Grenada PRO 	65.4	1500	4.4	512	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-45	Ultra	40	8	
82.9	64	Intel Socket 1150	6144	256	58793	22	Intel	8	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432	3500	BX80646I54690K	Haswell	35	1715	88	Jun 2014	Core i5-4690K	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2488&graphics=GeForce%20GTX%20970%20MSI%20Gaming%204GB%20Edition	MSI	12.1	349.99	104	500 Watt  30 Amps	56	148	123	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1140	GeForce GTX 970 MSI Gaming 4GB Edition	66	224.4		MSI GTX 970 4GB Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-46	Ultra	60	16	
72.8	64	Intel Socket 1151	6144	256	41906	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513	3200	BX80662I56500	Skylake	32	7369	65	Jul 2015	Core i5-6500	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=2827&graphics=GeForce%20GTX%20960%20Gigabyte%20WindForce%202X%20OC%202GB%20Edition	Gigabyte	12.1		64	400 Watt  29 Amps	32	120	82	2048	9	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1216	GeForce GTX 960 Gigabyte WindForce 2X OC 2GB Edition	41	112.2	5	Gigabyte GTX 960 2GB Windforce 2X	1x 6-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-48	Ultra	35	12	
52	384	AMD Socket AM3+	8192	8192	33216	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983	3200	FD8320FRHKBOX	Vishera	16	980	95	Sep 2014	FX-8320	2048	2304	14	70036	http://www.game-debate.com/hardware/index.php?gid=3749&graphics=Radeon%20RX%20480%20PowerColor%20Red%20Devil%208GB	PowerColor	12	270	144	500 Watt  33 Amps	32	150	192	8192	0	http://gpu.userbenchmark.com/AMD-RX-480/Rating/3634	1120	Radeon RX 480 PowerColor Red Devil 8GB	43	256	5	PowerColor RX 480 8GB Red Devil	1x 8-pin 	GPU-Config	GCN 1.3 Ellesmere XT 	64.5	2000	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-5	High	97	16	
65	64	Intel Socket 1155	8192	256	29722	32	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-2600/Rating/620	3400	BX80623I72600	Sandy Bridge	34	2220	95	Jan 2011	Core i7-2600	3072	2816	28	67467	http://www.game-debate.com/hardware/index.php?gid=3035&graphics=GeForce%20GTX%20980%20Ti%20EVGA%20Superclocked%206GB%20Edition	MSI	12.1	669	176	600 Watt  42 Amps	96	250	209	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439	1102	GeForce GTX 980 Ti EVGA Superclocked 6GB Edition	114	336.6	5	MSI GTX 980 Ti 6GB Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM200-310-A1 	98.8	1753	4.5	384	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	2160	3840	4446-50	Ultra	43	8	
60.3	64	Intel Socket 1155	6144	256	4617	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/3018/IntelR-CoreTM-i5-3350P-CPU---310GHz	3100		Ivy Bridge	31	0	69	Sep 2012	Core i5-3350P	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2488&graphics=GeForce%20GTX%20970%20MSI%20Gaming%204GB%20Edition	MSI	12.1	349.99	104	500 Watt  30 Amps	56	148	123	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1140	GeForce GTX 970 MSI Gaming 4GB Edition	66	224.4		MSI GTX 970 4GB Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-51	High	60	8	
88	64	Intel Socket 1150	8192	256	105652	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384	4000	BX80646I74790K	Haswell	40	2799	88	May 2014	Core i7-4790K	512	896	28	11324	http://www.game-debate.com/hardware/index.php?gid=2841&graphics=Radeon%20R7%20260X%20v2%20Sapphire%20OC%202GB%20Edition	MSI	12		56	450 Watt  30 Amps	16	105	59	2048	6	http://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151	1050	Radeon R7 260X v2 Sapphire OC 2GB Edition	17	96	5	MSI R7 260X 2GB OC	1x 6-pin 	GPU-Config	GCN 1.1 Bonaire XT 	26.8	1500	4.4	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-52	Low	25	8	
39.7	128	AMD Socket AM3	0	512	1148	45	AMD	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/2408/AMD-Athlontm-II-X4-645-Processor	3100		Propus	15.5	0	95	Sep 2010	Athlon II X4 645	512	1280	28	15194	http://www.game-debate.com/hardware/index.php?gid=2004&graphics=Radeon%20R9%20270%20PowerColor%202GB%20OC%20Edition	Gigabyte	12		80	500 Watt	32		76	2048	7	http://gpu.userbenchmark.com/AMD-R9-270/Rating/3149	930	Radeon R9 270 PowerColor 2GB OC Edition	31	179.2	5	Gigabyte R9 270 2GB OC	None 	GPU-Config	GCN 1.1 Curacao PRO 	32	1400	4.4	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=4446&game=Just%20Cause%203	Crime	11	8	Core i5-2500K 3.3GHz	Dec-01-2015	Phenom II X6 1075T	Dec-01-2015	Dec-01-2015	Radeon HD 7870	GeForce GTX 670	Just Cause 3	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon R9 290	6	GeForce GTX 780	Game-Info	Win 7 64	3	Action	Shooter	1080	1920	4446-53	Low	29	8	
